City,Grad+/Pro_Rate,HS_Grad,No_HS_Diploma,Median_Earnings,Unemployment_Rate,Population,Crime_Rate,Vacancy_Rate,Enforcement_Rate,Poverty_Rate,Pub_Health_Rate,Priv_Health_Rate
albany,0.7117880071028548,1097.0,288.0,60315.0,0.0330200879386154,20083.0,0.036149977592989095,0.044481054365733116,0.001543594084549121,0.10157286336933864,0.2460678415766534,0.8484934621944287
alhambra,0.3804572128716064,14697.0,4684.0,39430.0,0.04074505238649592,84837.0,0.02260806016242913,0.05559384332644154,0.0013909025543100298,0.08330223094426853,0.37776280485603936,0.6281327830784594
anaheim,0.2589368832619624,56179.0,23276.0,35043.0,0.03736231943956521,353915.0,0.026622211547970558,0.048315815159922997,0.001672718025514601,0.12625851915090655,0.346431896284207,0.6008970542600021
antioch,0.2043042566602776,22135.0,6111.0,37714.0,0.09385653656160857,112641.0,0.034676538738114895,0.014319613779559775,0.0013227865519659804,0.15175227818833023,0.41709970331745033,0.6214060954778388
apple valley,0.18302680202183239,14478.0,3760.0,30568.0,0.11467291283252468,74051.0,0.01964862054529986,0.13580516175936022,0.0011135654174044799,0.11600109784547825,0.5033478016786932,0.5027864116221434
arcadia,0.5701773540044156,6618.0,1218.0,50527.0,0.028450961027121476,58899.0,0.024363741319886587,0.0827204170933805,0.0015619959591843665,0.08071075736154021,0.28534258456201217,0.7597224631396358
arvin,0.02034151983128104,3443.0,3207.0,22934.0,0.1066723331916702,21811.0,0.029755627894181836,0.02209443099273608,0.0011920590527715372,0.3136713886739123,0.6722868677273807,0.2780133663534281
ashland,0.2031646334098321,6156.0,445.0,46515.0,0.10096292037941937,1181.0,0.023708721422523286,0.10532673028143495,0.008421052631578947,0.07973284960422164,0.3443684036939314,0.6638357519788918
atascadero,0.2947109352379114,5862.0,1665.0,33649.0,0.01644012944983819,30579.0,0.018345923673108996,0.029989289539450195,0.0012753850681840478,0.09895728895127331,0.4082697711762344,0.6994179044560418
atwater,0.16134320764316806,4707.0,1745.0,33575.0,0.07720463634515014,29632.0,0.041745410367170624,0.037805391743892164,0.0011474082073434126,0.19170589864303517,0.5115899111610334,0.47727968957418565
azusa,0.3000538756818641,7690.0,2048.0,30022.0,0.04469124494313411,50405.0,0.022120821347088582,0.04615596583080739,0.0017656978474357703,0.15057032482227353,0.38080420773693613,0.59735410435027
bakersfield,0.22381470288580996,58738.0,19864.0,33297.0,0.058359566886913204,388080.0,0.047180993609565035,0.06651289813635745,0.001440424654710369,0.14637808675310718,0.4311186073128125,0.5595498437757809
baldwin park,0.13373285284806977,15994.0,5925.0,30157.0,0.06329835470915922,75862.0,0.017175924705386095,0.02665995975855131,0.001225910205372914,0.10857540814549935,0.4537919436213662,0.48942900616641305
banning,0.14996601611806973,5751.0,2843.0,26158.0,0.07276149942707481,31450.0,0.02124006359300477,0.08786177105831533,0.0013990461049284578,0.13689843126827972,0.6371310821590003,0.4434325977133741
barstow,0.0833949828502253,4712.0,2317.0,30152.0,0.03354978354978355,24121.0,0.05377057335931346,0.09588899244071658,0.002363086107541147,0.235928531753379,0.6387741994678411,0.45880355995962935
beaumont,0.3211615871190339,7322.0,1969.0,46405.0,0.09371593039989534,50990.0,0.020101980780545203,0.026126588779047374,0.0011570896254167484,0.09353339476741857,0.2989666371420136,0.7531739002066725
bell,0.0777027027027027,5728.0,3715.0,27023.0,0.07768370310858415,35759.0,0.017030677591655247,0.0,0.0011185995134092117,0.26822157434402333,0.5647633294758531,0.3016455446103475
bell gardens,0.06332960179114025,7923.0,2565.0,21586.0,0.08861259127688968,42366.0,0.018434593778029553,0.0022872827081427266,0.0016286644951140066,0.28917978539623834,0.5717126701169254,0.25153344834195895
belmont,0.6212981433174773,2073.0,296.0,92386.0,0.02450598023920957,27272.0,0.016097095922557935,0.05083637043266984,0.001540041067761807,0.04721760169363375,0.23610695026962253,0.882377171959257
benicia,0.4434946871310508,3256.0,409.0,56782.0,0.016900467601870407,28471.0,0.013873766288504091,0.016004175002174482,0.0016508025710371957,0.036407423147754636,0.34533928318458706,0.7980237994050149
berkeley,0.7654308011666711,4460.0,1388.0,41458.0,0.05956015293873559,122788.0,0.056121119327621594,0.07173813393340835,0.002060461934390983,0.18734244515945694,0.2574332699776878,0.8321378398479464
beverly hills,0.670094325034792,2454.0,341.0,65955.0,0.06580234833659492,34211.0,0.04700242612025372,0.17059352994122942,0.006342989097074041,0.08514610870724913,0.30771738486159683,0.7839487878608262
bloomington,0.10838054594952543,3993.0,2671.0,28024.0,0.01653729328383395,78107.0,0.01908919815125405,0.06412239986247206,0.002010063118542512,0.2621132516053707,0.5056231066107815,0.4132879611569905
blythe,0.07157132150886834,4653.0,2325.0,23841.0,0.05311704834605598,19889.0,0.039217658001910606,0.1536080794917739,0.0014078133641711498,0.23121196083620005,0.5515055467511886,0.41858161648177494
brawley,0.15042359585817383,3384.0,1374.0,32238.0,0.06315789473684211,26379.0,0.028583342810569012,0.0788338192419825,0.0014784487660639144,0.3023461198786622,0.6800152992924077,0.3675272518646013
brea,0.46594186085054196,4039.0,1202.0,45898.0,0.04040362774736498,44155.0,0.034537424980183445,0.04370860927152318,0.0019476842939644434,0.07071526217011516,0.2815706757881113,0.7033835629102339
brentwood,0.3980382034073309,7004.0,2153.0,54543.0,0.04087992667277727,65483.0,0.023089962280286487,0.041995215734916276,0.0013744025166837195,0.035625388923459865,0.3073987901349465,0.8208313944470296
buena park,0.3251306225379506,12811.0,3087.0,41383.0,0.05265550912594453,82627.0,0.02793275805729362,0.0432683239654457,0.0015854381739625063,0.0636639663671342,0.34891455078724215,0.6507172923288377
burbank,0.4543698510975797,10915.0,3128.0,46498.0,0.06326594741803708,103738.0,0.027087470358017313,0.06674017382280452,0.0020725288708091536,0.1074178330080328,0.31319660731425436,0.7034632034632035
burlingame,0.7123794726500022,1953.0,298.0,97152.0,0.03430926835182154,30677.0,0.04117090980213189,0.043632253202712884,0.001858069563516641,0.029398299542184436,0.1831275720164609,0.8907178783721994
calexico,0.2404957588010372,3663.0,3986.0,23527.0,0.13968330423264494,40327.0,0.025888362635455155,0.17749917518970637,0.0008431075954075433,0.2710843373493976,0.6341297957337755,0.32871033391120824
campbell,0.5571766967626763,3956.0,652.0,71980.0,0.038656335223583395,42697.0,0.034171019041150434,0.09651664793896741,0.001639459446799541,0.04000288136000192,0.21564237741026937,0.843479935485424
carlsbad,0.6106562254540261,6911.0,1661.0,56661.0,0.0731862537123462,117220.0,0.020354888244326907,0.1290891131297089,0.0015526360689302166,0.04752282070935823,0.2543020200789936,0.8284498808135994
ceres,0.13254475703324808,9762.0,2639.0,40026.0,0.09353652128218602,49134.0,0.02822892498066512,0.02672823957458718,0.001383970366752147,0.12080174472946308,0.46912222452791036,0.5679394065158747
chico,0.4080671715508726,10041.0,3319.0,25915.0,0.06238462373764795,95826.0,0.03142153486527665,0.07805655117483075,0.0015235948489971407,0.19381830601092895,0.38399009736937006,0.6829013928010994
chino,0.27119896813089667,15394.0,7421.0,36221.0,0.01787007454739084,93348.0,0.027402836697090458,0.08237156931738213,0.0017140163688563225,0.06685860524632117,0.31337320792621676,0.6673819742489271
chowchilla,0.12678278429887668,4541.0,2626.0,15685.0,0.06832509797239734,18792.0,0.01489995742869306,0.052800734618916434,0.0014367816091954023,0.26612486147026226,0.6170668636867381,0.47979312892500925
chula vista,0.29164350868015826,37664.0,19435.0,41008.0,0.10376576155138319,275230.0,0.017280093013116303,0.08966546995597423,0.001144497329506231,0.08743042756925974,0.3065309749049884,0.7103807184296391
citrus heights,0.1787508642544365,16946.0,4050.0,34800.0,0.0871334655118439,88496.0,0.02901826071234858,0.03682569873725366,0.001514192731874887,0.11553021612444363,0.3914928172751395,0.6918977033580382
claremont,0.5118463360974784,3457.0,1537.0,36833.0,0.06343774677546722,36681.0,0.022682042474305497,0.05545529122231337,0.0017175104277418827,0.04077259882619632,0.2884604684804985,0.743031213486897
clovis,0.3540644494882912,12527.0,3671.0,46113.0,0.05407756433490395,114170.0,0.022116142594376807,0.04813961944006787,0.0014014189366733818,0.07718817034145656,0.3265672321131593,0.7991351994818199
colton,0.1617850953206239,8779.0,5096.0,34072.0,0.041671516703526944,55059.0,0.03160246281261919,0.04814835195069609,0.0014529867959824916,0.16280864197530864,0.38905791788856303,0.5643695014662756
concord,0.3690360487718678,16882.0,4030.0,45308.0,0.03794961288624811,130615.0,0.03922979749645906,0.02937439431463336,0.004291845493562232,0.09049583560364287,0.3496891996891997,0.7127272727272728
corcoran,0.025430383569918454,3564.0,5508.0,27057.0,0.04261744966442953,21353.0,0.01849857162927926,0.008568207440811725,0.0014986184611061677,0.28135324435046916,0.6532739070590549,0.33283083174936096
corona,0.27829612449763647,29364.0,7783.0,41511.0,0.043411912082906276,170875.0,0.022244330651060715,0.049500815401137585,0.0012231163130943673,0.08716585437896913,0.286348875862844,0.6667987673234238
coronado,0.6739842238428337,1580.0,143.0,40469.0,0.020217917675544796,21115.0,0.01586549846080985,0.2985461063533161,0.00317309969216197,0.04374528606831161,0.2795815708242826,0.8614953698410883
costa mesa,0.3850068185261882,14451.0,6472.0,41073.0,0.049768258110966114,114047.0,0.03566073636307838,0.06322200203006428,0.0016835164449744405,0.09170187898948126,0.29145147956870726,0.6306811616103254
covina,0.25342163355408387,10406.0,2848.0,36031.0,0.033567404892352805,47985.0,0.02857142857142857,0.05794712096232521,0.0016255079712410127,0.11408513436128019,0.33818320643067723,0.6165348151604488
cudahy,0.02492392406897551,4066.0,3004.0,24966.0,0.05953177257525084,23828.0,0.012842034581165016,0.038093611206012984,0.00225721206782647,0.24770198355104014,0.5143421919613441,0.29009444322424777
cypress,0.4467135032150512,4909.0,1550.0,44930.0,0.023427659753127886,49085.0,0.013242334725476215,0.028551354113438936,0.0013242334725476214,0.08498439062213063,0.3172210990626723,0.7163307398558272
danville,0.720299193731179,2253.0,130.0,77139.0,0.01616297668153885,44997.0,0.007111585216792231,0.034409126959917026,0.002899751449875725,0.27376532399299475,0.1962042415237066,0.8611598901346301
davis,0.6639031669706517,3368.0,773.0,27234.0,0.06575885546841334,69767.0,0.03298120888098958,0.04973510649799978,0.0013186750182751156,0.2939918306721129,0.22504044372544488,0.8157210538479316
delano,0.11100614076523382,11147.0,3296.0,20114.0,0.07567794828673534,53002.0,0.025716010716576733,0.03583857830433173,0.001358439304177201,0.16492861576660459,0.46007408931878985,0.5055772792755711
desert hot springs,0.10236414787029267,6471.0,2626.0,28209.0,0.11204979991107158,29107.0,0.032260281032054146,0.15535010609275537,0.0010993918988559453,0.21373223531046945,0.5466315862355466,0.39091601467839093
dinuba,0.07822440717177559,4602.0,737.0,30585.0,0.10523720287996843,24685.0,0.0288029167510634,0.06388642413487133,0.0017824589831881709,0.28437807679684934,0.6118483217616367,0.3618996754447229
dixon,0.3120794407787287,3375.0,1024.0,30599.0,0.04619281776188348,20775.0,0.021468110709987966,0.0,0.001444043321299639,0.07954690085274278,0.32404600755719803,0.7310966241747291
downey,0.2391940899932841,21578.0,5010.0,35423.0,0.04082527053905539,112330.0,0.025184723582302147,0.05698156478786275,0.0014332769518383334,0.08020220106164601,0.3447558958320151,0.6026448761174737
dublin,0.6852185768317354,4149.0,857.0,91873.0,0.02760598727256431,66072.0,0.020719820801549823,0.039584627673737466,0.004696623508504696,0.03662771338417873,0.14945152495085917,0.9005611565531672
east palo alto,0.22585518506528543,5026.0,1284.0,33476.0,0.041406693136698806,29686.0,0.023007478272586403,0.11275825843352398,0.0014148083271575827,0.1387865137865138,0.40516653016653015,0.5725498225498226
el cajon,0.23498309785906216,16232.0,4119.0,29997.0,0.06505280690464474,103686.0,0.025201087900005786,0.03732215066646698,0.0017649441583241711,0.1427779811793111,0.46888036703429553,0.5596282093205307
el centro,0.21557121900604673,4961.0,2940.0,27800.0,0.13843656220790082,44303.0,0.030110827709184478,0.13139171487465923,0.0015348847707830169,0.22775152702546964,0.5792882480833047,0.4462066598008925
el cerrito,0.6910914203852072,1553.0,503.0,54411.0,0.025011734728089586,25857.0,0.056425726108984026,0.08575485092285849,0.001740341106856944,0.11127292765488467,0.3160208848584776,0.7610018450908805
elk grove,0.36704955143791396,22699.0,5900.0,48095.0,0.057897875347851055,175492.0,0.016986529300480932,0.025353652702795052,0.0013561871766234357,0.0767483219551374,0.3172530791671204,0.7780420566371884
el monte,0.13526200188264825,23500.0,10742.0,27121.0,0.05398563827039314,115830.0,0.018199084865751534,0.036805131337813074,0.001381334714668048,0.16324057568865746,0.5256405783956324,0.40599326716784984
escondido,0.26869419097676783,19914.0,6882.0,32937.0,0.02956519400898115,153215.0,0.019038605880625264,0.04479943466051736,0.0013771497568775904,0.18257100946792906,0.3971767363071711,0.5670508519613379
eureka,0.3420733954614858,2792.0,1291.0,35458.0,0.047198665369108855,26973.0,0.05816928039150261,0.07842153666081432,0.0025951877803729656,0.15861280487804877,0.3719125181616579,0.6444138563890801
fairfield,0.31846663270504333,18253.0,2690.0,40850.0,0.032449822807963026,118383.0,0.035875083415693135,0.06413825971354754,0.001545830060059299,0.09338454235532732,0.3372810995604549,0.7399009279285564
folsom,0.5307301698476624,7597.0,1732.0,65829.0,0.027893869557949036,79927.0,0.019630412751635868,0.03326837909654561,0.001276164500106347,0.04653908207300917,0.21359795637649834,0.8514311914587018
fontana,0.19642113703298228,37151.0,15706.0,36597.0,0.04924556933031752,215883.0,0.017796676903693204,0.025006476124686986,0.001320159530856992,0.11443326481976562,0.3781168155144,0.5890121894855767
foster,0.7044403147364675,1567.0,727.0,103044.0,0.03385282868071017,4730.0,0.006342494714587738,0.03441987690904946,0.0027484143763213532,0.059984027921559345,0.2207696175574551,0.8740276257801177
fountain valley,0.41352720308444424,7389.0,2695.0,44328.0,0.03623792648182892,55858.0,0.021894804683304094,0.04017208927130949,0.0014143005478176806,0.050724243577890175,0.31830459926397275,0.7155417777052627
fremont,0.5827319781831249,30117.0,6813.0,75542.0,0.026524545216493892,240887.0,0.020507540880163728,0.04658795865379905,0.0011665220622117424,0.03355016262196647,0.20002329092444174,0.834355777189035
fullerton,0.4404623516767925,15801.0,4422.0,45639.0,0.053567013707661454,140194.0,0.025272122915388676,0.03636047698690241,0.0013766637659243619,0.09472189105253087,0.3373657573139119,0.6868360478372314
galt,0.18521646118335866,4782.0,1777.0,39811.0,0.08289381153305204,26796.0,0.019891028511718166,0.0386881600889383,0.0017913121361397223,0.08798454018415369,0.44905460194763364,0.6427948921980978
gardena,0.281975697569757,11064.0,1740.0,33228.0,0.029961611685028557,59833.0,0.025604599468520717,0.056800323290377625,0.0019387294636738924,0.12351588450728217,0.38217417212905425,0.5523112283987401
garden grove,0.24716009140123998,32193.0,14344.0,34222.0,0.04026906438973569,172832.0,0.025637613404925014,0.034461676414844405,0.001382845769301981,0.10753097407311989,0.4247500438519558,0.5618312576740923
gilroy,0.26927165637121103,7372.0,3477.0,40983.0,0.048637654732264966,60106.0,0.02916514158320301,0.07569817238675433,0.0016138155924533325,0.11257677275265215,0.35407007353815323,0.6090929162208523
glendora,0.3825250256495577,7103.0,965.0,40970.0,0.043965046422719825,52211.0,0.031832372488556054,0.07182909050128967,0.0015130911110685487,0.09329055875927493,0.2884430018687912,0.7237336480771123
greenfield,0.08737272648159429,2680.0,1076.0,23903.0,0.019519131334022752,17809.0,0.012970969734403953,0.06936416184971098,0.0015722387556853276,0.10963109680614014,0.5363658596233798,0.410809488872585
hanford,0.2084756030399824,8291.0,3560.0,36746.0,0.09079155892901827,57232.0,0.026453732177802627,0.039972158695436015,0.0015201285993849596,0.137542513299032,0.49732629852768173,0.501016006559481
hawthorne,0.24442423139894487,12379.0,6227.0,35132.0,0.041903729793190646,87305.0,0.024374319912948857,0.032418162618796195,0.0015233949945593036,0.16868456454348715,0.4733633837027349,0.48974706308242055
hayward,0.2792073165259067,30699.0,10696.0,48362.0,0.038333816220553166,161588.0,0.03382058073619328,0.06333725029377203,0.0018194420377750822,0.08803416614375904,0.33719979981375076,0.6910289953310992
hemet,0.10419174211104715,19487.0,6282.0,31794.0,0.10077466237060397,86082.0,0.037650147533746896,0.11079118678017026,0.0014869542993889548,0.1908686395062319,0.6018705256578094,0.41007677882744226
hercules,0.49623097009410255,3441.0,468.0,65956.0,0.009298998569384835,25789.0,0.014424754740393191,0.023702370237023703,0.0010469580053511186,0.041285452881976215,0.2293763342482464,0.8933363830436108
hesperia,0.1476529549374178,20541.0,8270.0,27266.0,0.07777183191906836,95915.0,0.022342699264974196,0.06696183415705656,0.0021253985122210413,0.14060386144117124,0.4436873286022316,0.49157403336892125
highland,0.26481870642783284,7873.0,3142.0,35708.0,0.08265253257880684,1100.0,0.019090909090909092,0.05861900695376357,0.0027272727272727275,0.1275453770693938,0.4170445065109362,0.5587253799557474
hollister,0.16114790286975716,6445.0,3355.0,32087.0,0.14342497515733688,40399.0,0.010643827817520235,0.01813854235062377,0.0009901235179088591,0.19351194715257483,0.41913306353308305,0.5618752742698327
huntington beach,0.4097845236481908,26988.0,5882.0,46628.0,0.04871822241198342,201843.0,0.022552181646130903,0.07542928734615668,0.0015011667484133707,0.08331441887209284,0.3277000357004581,0.7550898293920363
huntington park,0.07879148682839708,7532.0,6502.0,26516.0,0.05635228614813565,58181.0,0.035441123390797684,0.024356343900986167,0.001460958044722504,0.1693863319386332,0.5124843292937735,0.2980045967404931
indio,0.25918148230018634,15033.0,7314.0,31133.0,0.03756323063145921,92803.0,0.02603364115384201,0.19306892959678854,0.0011637554820426064,0.11307136245426896,0.48183575303652615,0.6290166706934042
inglewood,0.23833326504691277,17823.0,7432.0,31924.0,0.04928232091835872,109386.0,0.02742581317536065,0.07401930470787514,0.0022580586181046936,0.13853535824093915,0.45393406430307415,0.5157789280347304
irvine,0.6948689517748959,12768.0,3804.0,61605.0,0.0391143172026851,292673.0,0.013735465861217126,0.08486477494593625,0.0011104543295760115,0.13763166867048288,0.19543064117298783,0.8321770626545467
lafayette,0.6807322549076046,1512.0,152.0,83625.0,0.07155025553662692,26872.0,0.01347127121167014,0.08665220820189275,0.004784688995215311,0.09299503166837335,0.25737285585314473,0.8984727655732772
laguna beach,0.6021272760050478,1686.0,168.0,61001.0,0.023202871902635498,23020.0,0.015942658557775848,0.1794871794871795,0.004257167680278019,0.04108675352394504,0.2866897224439124,0.7933404274186397
la habra,0.2620633510953227,9904.0,2297.0,31386.0,0.05993196272740719,62416.0,0.020219174570622916,0.01671875,0.0016181748269674442,0.10764078844846736,0.342778551070458,0.6250248558361503
lake forest,0.5090065959085278,7679.0,1628.0,54050.0,0.026864308254442783,86691.0,0.008674487547726985,0.06153135922970388,0.0020445716622367613,0.06523242863004866,0.22911907021428654,0.7975466591683947
lakewood,0.325914805779696,11072.0,2116.0,48109.0,0.0572746492408226,80151.0,0.025838729398260783,0.022916747450463376,0.0027545778310063347,0.0704067073247724,0.2814167818161074,0.7628893424438725
la mesa,0.39311146980630457,7540.0,1283.0,36061.0,0.05911183721966434,59865.0,0.01964419944875971,0.05587651978960076,0.0015367911133383446,0.09119620328797992,0.3608339949601298,0.6901515413027719
lancaster,0.18437386276333348,29330.0,10060.0,40962.0,0.05342491890860523,159335.0,0.029836507986318133,0.06700786655293337,0.0036250647332988087,0.1647770823752108,0.3727650494899538,0.6554932860934217
lathrop,0.18063412708854099,5037.0,1339.0,40306.0,0.06723344512908509,2009.0,0.006968641114982578,0.08622589531680441,0.0024888003982080635,0.1024268671351528,0.30222532435539495,0.7117753325669239
la verne,0.32736422730132103,4560.0,1283.0,50722.0,0.072539592760181,32344.0,0.021023992085085333,0.04965089216446858,0.0017004699480583725,0.15286563463555738,0.37523593808984523,0.6868944255693973
lemoore,0.30553978885231015,4179.0,781.0,31215.0,0.055101545432478354,26728.0,0.018856629751571385,0.03828342080889163,0.0015339718647111643,0.06972655519395504,0.43445841431007814,0.71550390671479
lennox,0.15953200275292498,2496.0,2594.0,29840.0,0.034131310737141506,2476.0,0.006462035541195477,0.01417874780946312,0.0016155088852988692,0.10499562518228407,0.4458980875796842,0.4326069747093871
lincoln,0.34381368267831147,7214.0,654.0,48803.0,0.02479713724106648,2500.0,0.024,0.03182464829548448,0.0031051308590862043,0.09461371961371962,0.41221995076974427,0.8008886478367891
livermore,0.4704667164582307,10194.0,1098.0,62107.0,0.026213955810760206,91418.0,0.019153777155483602,0.026205885165938726,0.0015751821304338313,0.04436894285396012,0.2517417918753478,0.8416471897607123
lodi,0.18304293571197486,12355.0,2623.0,35174.0,0.06190476190476191,67612.0,0.028249423179317282,0.07003477193700143,0.0015529787611666568,0.1406832761450097,0.39567390169314537,0.6293876333258746
lompoc,0.11108244573029152,6711.0,3916.0,24736.0,0.03587649910691503,42818.0,0.031902470923443414,0.051795634144433146,0.0013078611798776215,0.09592017178224074,0.507299362733897,0.46748927311041716
long beach,0.32912591119738493,59280.0,26465.0,35843.0,0.05029315388882902,467974.0,0.029529418301016724,0.05959509390484082,0.0025706556347147493,0.14684945140358333,0.38413822213712556,0.5761170388679048
los altos,0.8558739255014327,473.0,118.0,151581.0,0.03516257172281889,30716.0,0.01087381169423102,0.013028700906344412,0.0013999218648261492,0.015488057804241654,0.1957803081044876,0.9223710649698593
los angeles,0.35859057827284896,528710.0,231555.0,34669.0,0.052574171229371705,4015546.0,0.03157129814974103,0.08709679945495978,0.003225962297530647,0.16687692690503336,0.40850734972198144,0.5412814301236428
los banos,0.14912694667295895,6406.0,2926.0,31705.0,0.07712797442879128,40607.0,0.025463590021424877,0.05704840213613631,0.0015268303494471397,0.0742214195060041,0.4896026554720297,0.4561895928927072
los gatos,0.7308547087693305,1174.0,29.0,102369.0,0.03948106591865358,30793.0,0.014061637385119995,0.11942117288651942,0.0019484947877764427,0.0404800106966172,0.21851183313277175,0.885412488300575
madera,0.07478596133129217,6802.0,4384.0,23272.0,0.07050999287435106,66250.0,0.024830188679245285,0.07340318805038457,0.0013886792452830188,0.2187614399023795,0.537826139965862,0.5124817117776153
manhattan beach,0.7899288716456515,1271.0,55.0,100976.0,0.04243191893603546,35583.0,0.025489700137706208,0.05412095263580412,0.0028103307759323273,0.020217285922039408,0.22638505926831348,0.9025839279115382
manteca,0.20695154216954803,16346.0,3399.0,43970.0,0.045814600727895526,83523.0,0.024723728793266526,0.04052013113787895,0.0012691115022209452,0.11156745264785466,0.3559262659451102,0.7135557595670661
marina,0.34412602913236223,3014.0,487.0,28794.0,0.038832252085264134,22911.0,0.017677098337043343,0.0,0.0014840033171838855,0.10768390205135847,0.3828238017166554,0.6665059311409007
martinez,0.4357110083648043,4172.0,1100.0,60443.0,0.013052872954976407,38692.0,0.01716117026775561,0.037175415654773024,0.001111340845652848,0.047537030657940064,0.25756894682566966,0.8504719849810941
maywood,0.07887288508711239,3960.0,3279.0,27558.0,0.025133033155955792,27286.0,0.01425639522099245,0.013280415203785681,0.002999896555291197,0.1695853914084718,0.5853085867620751,0.2755664877757901
menlo park,0.7628784077604951,2045.0,328.0,82375.0,0.019571599434598238,34871.0,0.023629950388575034,0.11508629725386067,0.0020360758223165383,0.05674561709044468,0.16312550795309416,0.9116451875072564
merced,0.14590901585204755,12383.0,6088.0,27546.0,0.10579706496840939,83854.0,0.03520404512605242,0.03919308357348703,0.0015860901089989744,0.2429231272806624,0.48130570248532717,0.5021496026857957
milpitas,0.5531603604725366,8690.0,3983.0,65140.0,0.04463034942682951,82344.0,0.027895171475760226,0.0483635300993571,0.001384436024482658,0.024392935982339957,0.22267598724552368,0.8141648270787344
modesto,0.17807142506263202,45444.0,11233.0,36575.0,0.08336201137674852,216542.0,0.04172862539368806,0.039678479103834555,0.001426974905561046,0.12192388490827925,0.4787441397394609,0.5436872782683076
monrovia,0.39790594884428665,5331.0,1853.0,41493.0,0.061903355968900696,36730.0,0.0244486795534985,0.07487249234954098,0.002014701878573373,0.1061617387466902,0.34846646072374227,0.6973742277140336
montclair,0.19366930445647645,6488.0,3474.0,27576.0,0.06818297981088679,39787.0,0.04340613768316284,0.025544639043143955,0.0016085656118832784,0.14259561128526646,0.4143949843260188,0.5353479623824451
montebello,0.1978564792785444,10619.0,5077.0,28849.0,0.05078515461258182,62650.0,0.02724660814046289,0.04748067043744487,0.0015482841181165203,0.1593663688058489,0.466261556209076,0.490535688173266
monterey,0.560333183250788,2794.0,253.0,47685.0,0.021220159151193633,28337.0,0.03730105515756785,0.1152201795639162,0.0022938207996612203,0.08391311069882498,0.3104512302636852,0.8120942534263044
monterey park,0.33833611672672936,10939.0,3373.0,37470.0,0.040153678770569835,60424.0,0.024510128425791075,0.07058153875343895,0.0016384218191447108,0.1281593614764174,0.4492041592354545,0.566123767540465
morgan hill,0.38678680570870483,6299.0,682.0,60595.0,0.05383624807876044,46118.0,0.01637104818075372,0.018944519621109608,0.0013226939589748039,0.029703403743022876,0.27302177957754187,0.7949217467440078
mountain view,0.7190694225002419,5202.0,2176.0,86698.0,0.028002745367192862,2850.0,0.037894736842105266,0.10903379821585626,0.0038596491228070177,0.044630999232390674,0.20785909505010627,0.8122563012450653
murrieta,0.29820314181192165,16615.0,4349.0,42251.0,0.05446839210027955,116413.0,0.01368403872419747,0.09523682026292538,0.0011854346164088202,0.06327080076428696,0.29614479386502,0.7423204189572966
napa,0.3534708000847398,11051.0,3439.0,45883.0,0.03428543834657266,79526.0,0.019591077132007143,0.09374213836477988,0.0015089404722983678,0.061090626819328545,0.33900716558449956,0.7380164006518871
newark,0.4476438260056127,7594.0,2003.0,60977.0,0.04881061622079481,48945.0,0.030442333231177853,0.03892463528062687,0.0015323322096230463,0.04578067672238076,0.24798494333292417,0.7951597725133996
newport beach,0.6386708860759494,4709.0,1446.0,74620.0,0.03243660418963616,85325.0,0.022338118956929387,0.15255594709624273,0.002636976267213595,0.06393773764258555,0.27108283581203785,0.8267676348055216
norwalk,0.22111817135059064,20095.0,6663.0,35404.0,0.04718605506007081,105067.0,0.019235345065529614,0.02397591257155602,0.0023926654740608227,0.07029104354492785,0.3721576872026895,0.5923636610248312
novato,0.49891928150853393,6247.0,1017.0,53011.0,0.03554675284061295,56134.0,0.018544910392988206,0.01620309050772627,0.0013717176755620479,0.050756369426751595,0.3834800808314088,0.793789693995381
oakdale,0.16934004143237644,4230.0,1792.0,46946.0,0.08060985144644253,23808.0,0.02398353494623656,0.055948040109389245,0.0013440860215053765,0.053796974894745046,0.3578389334996492,0.6701878849302253
oakland,0.4889125055516782,53150.0,21641.0,50098.0,0.043400341871851864,434036.0,0.07740141370761873,0.0775630703166935,0.002356947349989402,0.13893701238429904,0.36959312889350343,0.6518443154850193
oceanside,0.3011326490585774,24167.0,7332.0,34904.0,0.04530072546030511,177129.0,0.025241490664995567,0.09194379955980342,0.0016259336415832529,0.07624656861905822,0.3657522568288781,0.6470121103831645
ontario,0.17573161665314949,29815.0,15735.0,31776.0,0.044332415155137465,183322.0,0.027165315674059852,0.05657451877623568,0.00211649447420386,0.11787890233688601,0.40360525346221365,0.5622602457684055
orange,0.39452767063737293,15040.0,7748.0,42056.0,0.03929094071844714,139830.0,0.01695630408353,0.04476169558532835,0.0015447328899377815,0.0918042766912716,0.2841492154406062,0.6867504922140684
oxnard,0.19729335079558627,40143.0,8393.0,31098.0,0.05534516288114933,211349.0,0.023723793346550018,0.08497592469026709,0.0015330093825852028,0.11655835665791793,0.4129313993305375,0.48204667000115425
pacifica,0.4692285570493925,4637.0,641.0,58274.0,0.018830147304190303,38938.0,0.015768657866351635,0.01664572864321608,0.0008988648620884483,0.06725659083174071,0.30176114044899977,0.8045316198850186
palm springs,0.4406804409724757,7351.0,1962.0,36847.0,0.06130790190735695,48846.0,0.045796994636203577,0.3972432870701579,0.0030504033083568766,0.1654545077806096,0.5833540527100944,0.5287170561909498
